r (mm),t_after_fine (mm)
4.072,0.6137753245976887
4.074,0.6137753245976887
4.0760000000000005,0.6137753245976887
4.078,0.6137753245976887
4.08,0.6137753245976887
4.082,0.6137753245976887
4.0840000000000005,0.6137753245976887
4.086,0.6137753245976887
4.088,0.6137753245976887
4.09,0.6137753245976887
4.0920000000000005,0.6137753245976887
4.094,0.6137753245976887
4.096,0.6137753245976887
4.098,0.6137753245976887
4.1,0.6137753245976887
4.102,0.6137753245976887
4.104,0.6137753245976887
4.106,0.6137753245976887
4.108,0.6137753245976887
4.11,0.6137753245976887
4.112,0.6137753245976887
4.114,0.6137753245976887
4.116,0.6137753245976887
4.118,0.6137753245976887
4.12,0.6137753245976887
4.122,0.6137753245976887
4.124,0.6137753245976887
4.126,0.6137753245976887
4.128,0.6137753245976887
4.13,0.6137753245976887
4.132,0.6137753245976887
4.134,0.6137753245976887
4.136,0.6137753245976887
4.138,0.6137753245976887
4.14,0.6137753245976887
4.142,0.6137753245976887
4.144,0.6137753245976887
4.146,0.6137753245976887
4.148,0.6137753245976887
4.15,0.6137753245976887
4.152,0.6137753245976887
4.154,0.6137753245976887
4.156,0.6137753245976887
4.158,0.8786759868493443
4.16,0.8786759868493443
4.162,0.8786759868493443
4.164,0.8786759868493443
4.166,0.8786759868493443
4.168,0.8786759868493443
4.17,0.8786759868493443
4.172,0.8786759868493443
4.174,0.8786759868493443
4.176,0.8786759868493443
4.178,0.8786759868493443
4.18,0.8786759868493443
4.182,0.8786759868493443
4.184,0.8786759868493443
4.186,0.8786759868493443
4.188,0.8786759868493443
4.19,0.8786759868493443
4.192,0.8786759868493443
4.194,0.8786759868493443
4.196,0.8786759868493443
4.198,0.8786759868493443
4.2,0.8786759868493443
4.202,0.8786759868493443
4.204,0.8786759868493443
4.206,0.8786759868493443
4.208,0.8786759868493443
4.21,0.8786759868493443
4.212,0.8786759868493443
4.214,0.8786759868493443
4.216,0.8786759868493443
4.218,0.8786759868493443
4.22,0.8786759868493443
4.222,0.8786759868493443
4.224,0.8786759868493443
4.226,0.8786759868493443
4.228,0.8786759868493443
4.23,0.8786759868493443
4.232,0.8786759868493443
4.234,0.8786759868493443
4.236,0.8786759868493443
4.238,0.8786759868493443
4.24,0.8786759868493443
4.242,0.8786759868493443
4.244,0.8786759868493443
4.246,0.8786759868493443
4.248,0.8786759868493443
4.25,0.8786759868493443
4.252,0.8786759868493443
4.2540000000000004,0.8786759868493443
4.256,0.8786759868493443
4.258,0.8786759868493443
4.26,0.8786759868493443
4.2620000000000005,0.8786759868493443
4.264,0.8786759868493443
4.266,0.8786759868493443
4.268,0.8786759868493443
4.2700000000000005,0.8786759868493443
4.272,0.8786759868493443
4.274,0.8786759868493443
4.276,0.8786759868493443
4.2780000000000005,0.8786759868493443
4.28,0.8786759868493443
4.282,0.8786759868493443
4.284,0.8786759868493443
4.2860000000000005,0.8786759868493443
4.288,0.8786759868493443
4.29,0.8786759868493443
4.292,0.8786759868493443
4.2940000000000005,0.8786759868493443
4.296,0.8786759868493443
4.298,0.8786759868493443
4.3,0.8786759868493443
4.3020000000000005,0.8786759868493443
4.304,0.8786759868493443
4.306,0.8786759868493443
4.308,0.8786759868493443
4.3100000000000005,0.8786759868493443
4.312,0.8786759868493443
4.314,0.8786759868493443
4.316,0.8786759868493443
4.3180000000000005,0.8786759868493443
4.32,0.8786759868493443
4.322,0.8786759868493443
4.324,0.8786759868493443
4.3260000000000005,0.8786759868493443
4.328,0.8786759868493443
4.33,0.8786759868493443
4.332,0.8786759868493443
4.3340000000000005,0.8786759868493443
4.336,0.8786759868493443
4.338,0.8786759868493443
4.34,0.8786759868493443
4.3420000000000005,0.8786759868493443
4.344,0.8786759868493443
4.346,0.8786759868493443
4.348,0.8786759868493443
4.3500000000000005,0.8786759868493443
4.352,0.8786759868493443
4.354,0.8786759868493443
4.356,0.8786759868493443
4.358,0.8786759868493443
4.36,0.8786759868493443
4.362,0.8786759868493443
4.364,0.8786759868493443
4.366,0.8786759868493443
4.368,0.8786759868493443
4.37,0.8786759868493443
4.372,0.8786759868493443
4.374,0.8786759868493443
4.376,0.8786759868493443
4.378,0.8786759868493443
4.38,0.8786759868493443
4.382,0.8786759868493443
4.384,0.8786759868493443
4.386,0.8786759868493443
4.388,0.8786759868493443
4.39,0.8786759868493443
4.392,0.8786759868493443
4.394,0.8786759868493443
4.396,0.8786759868493443
4.398,0.8786759868493443
4.4,0.8786759868493443
4.402,0.8786759868493443
4.404,0.8786759868493443
4.406,0.8786759868493443
4.408,0.8786759868493443
4.41,0.8786759868493443
4.412,0.8786759868493443
4.414,0.8786759868493443
4.416,0.8786759868493443
4.418,0.8786759868493443
4.42,0.8786759868493443
4.422,0.8786759868493443
4.424,0.8786759868493443
4.426,0.8786759868493443
4.428,0.8786759868493443
4.43,0.8786759868493443
4.432,0.8786759868493443
4.434,0.8786759868493443
4.436,0.8786759868493443
4.438,0.8786759868493443
4.44,0.8786759868493443
4.442,0.8786759868493443
4.444,0.8786759868493443
4.446,0.8786759868493443
4.448,0.8786759868493443
4.45,0.8786759868493443
4.452,0.8786759868493443
4.454,0.8786759868493443
4.456,0.8786759868493443
4.458,0.8786759868493443
4.46,0.8786759868493443
4.462,0.8786759868493443
4.464,0.8786759868493443
4.466,0.8786759868493443
4.468,0.8786759868493443
4.47,0.8786759868493443
4.472,0.8786759868493443
4.474,0.8786759868493443
4.476,0.8786759868493443
4.478,0.8786759868493443
4.48,0.8786759868493443
4.482,0.8786759868493443
4.484,0.8786759868493443
4.486,0.8786759868493443
4.488,0.8786759868493443
4.49,1.2596204747515571
4.492,1.2596204747515571
4.494,1.2596204747515571
4.496,1.2596204747515571
4.498,1.2596204747515571
4.5,1.2596204747515571
4.502,1.2596204747515571
4.5040000000000004,1.2596204747515571
4.506,1.2596204747515571
4.508,1.2596204747515571
4.51,1.2596204747515571
4.5120000000000005,1.2596204747515571
4.514,1.2596204747515571
4.516,1.2596204747515571
4.518,1.2596204747515571
4.5200000000000005,1.2596204747515571
4.522,1.2596204747515571
4.524,1.2596204747515571
4.526,1.2596204747515571
4.5280000000000005,1.2596204747515571
4.53,1.2596204747515571
4.532,1.2596204747515571
4.534,1.2596204747515571
4.5360000000000005,1.2596204747515571
4.538,1.2596204747515571
4.54,1.2596204747515571
4.542,1.2596204747515571
4.5440000000000005,1.2596204747515571
4.546,1.2596204747515571
4.548,1.2596204747515571
4.55,1.2596204747515571
4.5520000000000005,1.2596204747515571
4.554,1.2596204747515571
4.556,1.2596204747515571
4.558,1.2596204747515571
4.5600000000000005,1.2596204747515571
4.562,1.2596204747515571
4.564,1.2596204747515571
4.566,1.2596204747515571
4.5680000000000005,1.2596204747515571
4.57,1.2596204747515571
4.572,1.2596204747515571
4.574,1.2596204747515571
4.5760000000000005,1.2596204747515571
4.578,1.2596204747515571
4.58,1.2596204747515571
4.582,1.2596204747515571
4.5840000000000005,1.2596204747515571
4.586,1.2596204747515571
4.588,1.2596204747515571
4.59,1.2596204747515571
4.5920000000000005,1.2596204747515571
4.594,1.2596204747515571
4.596,1.2596204747515571
4.598,1.2596204747515571
4.6000000000000005,1.2596204747515571
4.602,1.2596204747515571
4.604,1.2596204747515571
4.606,1.2596204747515571
4.6080000000000005,1.2596204747515571
4.61,1.2596204747515571
4.612,1.2596204747515571
4.614,1.2596204747515571
4.616,1.2596204747515571
4.618,1.2596204747515571
4.62,1.2596204747515571
4.622,1.2596204747515571
4.624,1.2596204747515571
4.626,1.2596204747515571
4.628,1.2596204747515571
4.63,1.2596204747515571
4.632,1.2596204747515571
4.634,1.2596204747515571
4.636,1.2596204747515571
4.638,1.2596204747515571
4.64,1.2596204747515571
4.642,1.2596204747515571
4.644,1.2596204747515571
4.646,1.2596204747515571
4.648,1.2596204747515571
4.65,1.2596204747515571
4.652,1.2596204747515571
4.654,1.2596204747515571
4.656,1.2596204747515571
4.658,1.2596204747515571
4.66,1.2596204747515571
4.662,1.2596204747515571
4.664,1.2596204747515571
4.666,1.2596204747515571
4.668,1.2596204747515571
4.67,1.2596204747515571
4.672,1.2596204747515571
4.674,1.2596204747515571
4.676,1.2596204747515571
4.678,1.2596204747515571
4.68,1.2596204747515571
4.682,1.2596204747515571
4.684,1.2596204747515571
4.686,1.2596204747515571
4.688,1.2596204747515571
4.69,1.2596204747515571
4.692,1.2596204747515571
4.694,1.2596204747515571
4.696,1.2596204747515571
4.698,1.2596204747515571
4.7,1.2596204747515571
4.702,1.2596204747515571
4.704,1.2596204747515571
4.706,1.2596204747515571
4.708,1.2596204747515571
4.71,1.2596204747515571
4.712,1.2596204747515571
4.714,1.2596204747515571
4.716,1.2596204747515571
4.718,1.2596204747515571
4.72,1.2596204747515571
4.722,1.2596204747515571
4.724,1.2596204747515571
4.726,1.2596204747515571
4.728,1.2596204747515571
4.73,1.2596204747515571
4.732,1.2596204747515571
4.734,1.2596204747515571
4.736,1.2596204747515571
4.738,1.2596204747515571
4.74,1.2596204747515571
4.742,1.2596204747515571
4.744,1.2596204747515571
4.746,1.2596204747515571
4.748,1.2596204747515571
4.75,1.2596204747515571
4.752,1.2596204747515571
4.7540000000000004,1.2596204747515571
4.756,1.2596204747515571
4.758,1.2596204747515571
4.76,1.2596204747515571
4.7620000000000005,1.2596204747515571
4.764,1.2596204747515571
4.766,1.2596204747515571
4.768,1.2596204747515571
4.7700000000000005,1.2596204747515571
4.772,1.2596204747515571
4.774,1.2596204747515571
4.776,1.2596204747515571
4.7780000000000005,1.2596204747515571
4.78,1.2596204747515571
4.782,1.2596204747515571
4.784,1.2596204747515571
4.7860000000000005,1.2596204747515571
4.788,1.2596204747515571
4.79,1.2596204747515571
4.792,1.2596204747515571
4.7940000000000005,1.2596204747515571
4.796,1.2596204747515571
4.798,1.2596204747515571
4.8,1.2596204747515571
4.8020000000000005,1.2596204747515571
4.804,1.2596204747515571
4.806,1.2596204747515571
4.808,1.2596204747515571
4.8100000000000005,1.2596204747515571
4.812,1.2596204747515571
4.814,1.2596204747515571
4.816,1.2596204747515571
4.8180000000000005,1.2596204747515571
4.82,1.2596204747515571
4.822,1.2596204747515571
4.824,1.2596204747515571
4.8260000000000005,1.2596204747515571
4.828,1.2596204747515571
4.83,1.2596204747515571
4.832,1.2596204747515571
4.8340000000000005,1.2596204747515571
4.836,1.2596204747515571
4.838,1.2596204747515571
4.84,1.2596204747515571
4.8420000000000005,1.2596204747515571
4.844,1.2596204747515571
4.846,1.2596204747515571
4.848,1.2596204747515571
4.8500000000000005,1.2596204747515571
4.852,1.2596204747515571
4.854,1.2596204747515571
4.856,1.2596204747515571
4.8580000000000005,1.2596204747515571
4.86,1.2596204747515571
4.862,1.2596204747515571
4.864,1.2596204747515571
4.866,1.2596204747515571
4.868,1.2596204747515571
4.87,1.2596204747515571
4.872,1.2596204747515571
4.874,1.2596204747515571
4.876,1.2596204747515571
4.878,1.2596204747515571
4.88,1.2596204747515571
4.882,1.2596204747515571
4.884,1.2596204747515571
4.886,1.2596204747515571
4.888,1.2596204747515571
4.89,1.2596204747515571
4.892,1.2596204747515571
4.894,1.2596204747515571
4.896,1.2596204747515571
4.898,1.2596204747515571
4.9,1.2596204747515571
4.902,1.2596204747515571
4.904,1.2596204747515571
4.906,1.2596204747515571
4.908,1.2596204747515571
4.91,1.2596204747515571
4.912,1.2596204747515571
4.914,1.2596204747515571
4.916,1.2596204747515571
4.918,1.2596204747515571
4.92,1.2596204747515571
4.922,1.2596204747515571
4.924,1.2596204747515571
4.926,1.2596204747515571
4.928,1.2596204747515571
4.93,1.2596204747515571
4.932,1.2596204747515571
4.934,1.2596204747515571
4.936,1.2596204747515571
4.938,1.2596204747515571
4.94,1.2596204747515571
4.942,1.2596204747515571
4.944,1.2596204747515571
4.946,1.2596204747515571
4.948,1.2596204747515571
4.95,1.2596204747515571
4.952,1.2596204747515571
4.954,1.2596204747515571
4.956,1.2596204747515571
4.958,1.2596204747515571
4.96,1.2596204747515571
4.962,1.2596204747515571
4.964,1.2596204747515571
4.966,1.2596204747515571
4.968,1.2596204747515571
4.97,1.2596204747515571
4.972,1.2596204747515571
4.974,1.2596204747515571
4.976,1.2596204747515571
4.978,1.2596204747515571
4.98,1.2596204747515571
4.982,1.2596204747515571
4.984,1.2596204747515571
4.986,1.2596204747515571
4.988,1.2596204747515571
4.99,1.2596204747515571
4.992,1.2596204747515571
4.994,1.2596204747515571
4.996,1.2596204747515571
4.998,1.2596204747515571
5.0,1.2596204747515571
5.002,1.2596204747515571
5.0040000000000004,1.2596204747515571
5.006,1.2596204747515571
5.008,1.2596204747515571
5.01,1.2596204747515571
5.0120000000000005,1.2596204747515571
5.014,1.2596204747515571
5.016,1.2596204747515571
5.018,1.2596204747515571
5.0200000000000005,1.2596204747515571
5.022,1.2596204747515571
5.024,1.2596204747515571
5.026,1.2596204747515571
5.0280000000000005,1.2596204747515571
5.03,1.2596204747515571
5.032,1.2596204747515571
5.034,1.2596204747515571
5.0360000000000005,1.2596204747515571
5.038,1.2596204747515571
5.04,1.2596204747515571
5.042,1.2596204747515571
5.0440000000000005,1.2596204747515571
5.046,1.2596204747515571
5.048,1.2596204747515571
5.05,1.2596204747515571
5.0520000000000005,1.2596204747515571
5.054,1.2596204747515571
5.056,1.2596204747515571
5.058,1.2596204747515571
5.0600000000000005,1.2596204747515571
5.062,1.2596204747515571
5.064,1.2596204747515571
5.066,1.2596204747515571
5.0680000000000005,1.2596204747515571
5.07,1.2596204747515571
5.072,1.2596204747515571
5.074,1.2596204747515571
5.0760000000000005,1.2596204747515571
5.078,1.2596204747515571
5.08,1.2596204747515571
5.082,1.2596204747515571
5.0840000000000005,1.2596204747515571
5.086,1.2596204747515571
5.088,1.2596204747515571
5.09,1.2596204747515571
5.0920000000000005,1.2596204747515571
5.094,1.2596204747515571
5.096,1.2596204747515571
5.098,1.2596204747515571
5.1000000000000005,1.2596204747515571
5.102,1.2596204747515571
5.104,1.2596204747515571
5.106,1.2596204747515571
5.1080000000000005,1.2596204747515571
5.11,1.2596204747515571
5.112,1.2596204747515571
5.114,1.2596204747515571
5.1160000000000005,1.2596204747515571
5.118,1.2596204747515571
5.12,1.2596204747515571
5.122,1.2596204747515571
5.124,1.2596204747515571
5.126,1.2596204747515571
5.128,1.2596204747515571
5.13,1.2596204747515571
5.132,1.2596204747515571
5.134,1.2596204747515571
5.136,1.2596204747515571
5.138,1.2596204747515571
5.14,1.2596204747515571
5.142,1.2596204747515571
5.144,1.2596204747515571
5.146,1.2596204747515571
5.148,1.2596204747515571
5.15,1.2596204747515571
5.152,1.2596204747515571
5.154,1.2596204747515571
5.156,1.2596204747515571
5.158,1.2596204747515571
5.16,1.2596204747515571
5.162,1.2596204747515571
5.164,1.2596204747515571
5.166,1.2596204747515571
5.168,1.2596204747515571
5.17,1.2596204747515571
5.172,1.2596204747515571
5.174,1.2596204747515571
5.176,1.2596204747515571
5.178,1.2596204747515571
5.18,1.2596204747515571
5.182,1.2596204747515571
5.184,1.2596204747515571
5.186,1.2596204747515571
5.188,1.2596204747515571
5.19,1.2596204747515571
5.192,1.2596204747515571
5.194,1.2596204747515571
5.196,1.2596204747515571
5.198,1.2596204747515571
5.2,1.2596204747515571
5.202,1.2596204747515571
5.204,1.2596204747515571
5.206,1.2596204747515571
5.208,1.2596204747515571
5.21,1.2596204747515571
5.212,1.2596204747515571
5.214,1.2596204747515571
5.216,1.2596204747515571
5.218,1.2596204747515571
5.22,1.2596204747515571
5.222,1.2596204747515571
5.224,1.2596204747515571
5.226,1.2596204747515571
5.228,1.2596204747515571
5.23,1.2596204747515571
5.232,1.2596204747515571
5.234,1.2596204747515571
5.236,1.2596204747515571
5.238,1.2596204747515571
5.24,1.2596204747515571
5.242,1.2596204747515571
5.244,1.2596204747515571
5.246,1.2596204747515571
5.248,1.2596204747515571
5.25,1.2596204747515571
5.252,1.2596204747515571
5.2540000000000004,1.2596204747515571
5.256,1.2596204747515571
5.258,1.2596204747515571
5.26,1.2596204747515571
5.2620000000000005,1.2596204747515571
5.264,1.2596204747515571
5.266,1.2596204747515571
5.268,1.2596204747515571
5.2700000000000005,1.2596204747515571
5.272,1.2596204747515571
5.274,1.2596204747515571
5.276,1.2596204747515571
5.2780000000000005,1.2596204747515571
5.28,1.2596204747515571
5.282,1.2596204747515571
5.284,1.2596204747515571
5.2860000000000005,1.2596204747515571
5.288,1.2596204747515571
5.29,1.2596204747515571
5.292,1.2596204747515571
5.2940000000000005,1.2596204747515571
5.296,1.2596204747515571
5.298,1.2596204747515571
5.3,1.2596204747515571
5.3020000000000005,1.2596204747515571
5.304,1.2596204747515571
5.306,1.2596204747515571
5.308,1.2596204747515571
5.3100000000000005,1.2596204747515571
5.312,1.2596204747515571
5.314,1.2596204747515571
5.316,1.2596204747515571
5.3180000000000005,1.2596204747515571
5.32,1.2596204747515571
5.322,1.2596204747515571
5.324,1.2596204747515571
5.3260000000000005,1.2596204747515571
5.328,1.2596204747515571
5.33,1.2596204747515571
5.332,1.2596204747515571
5.3340000000000005,1.2596204747515571
5.336,1.2596204747515571
5.338,1.2596204747515571
5.34,1.2596204747515571
5.3420000000000005,1.2596204747515571
5.344,1.2596204747515571
5.346,1.2596204747515571
5.348,1.2596204747515571
5.3500000000000005,1.2596204747515571
5.352,1.2596204747515571
5.354,1.2596204747515571
5.356,1.2596204747515571
5.3580000000000005,1.2596204747515571
5.36,1.2596204747515571
5.362,1.2596204747515571
5.364,1.2596204747515571
5.3660000000000005,1.2596204747515571
5.368,1.2596204747515571
5.37,1.2596204747515571
5.372,1.2596204747515571
5.3740000000000006,1.2596204747515571
5.376,1.2596204747515571
5.378,1.2596204747515571
5.38,1.2596204747515571
5.382,1.2596204747515571
5.384,1.2596204747515571
5.386,1.2596204747515571
5.388,1.2596204747515571
5.39,1.2596204747515571
5.392,1.2596204747515571
5.394,1.2596204747515571
5.396,1.2596204747515571
5.398,1.2596204747515571
5.4,1.2596204747515571
5.402,1.2596204747515571
5.404,1.2596204747515571
5.406,1.2596204747515571
5.408,1.2596204747515571
5.41,1.2596204747515571
5.412,1.2596204747515571
5.414,1.2596204747515571
5.416,1.2596204747515571
5.418,1.2596204747515571
5.42,1.2596204747515571
5.422,1.2596204747515571
5.424,1.2596204747515571
5.426,1.2596204747515571
5.428,1.2596204747515571
5.43,1.2596204747515571
5.432,1.2596204747515571
5.434,1.2596204747515571
5.436,1.2596204747515571
5.438,1.2596204747515571
5.44,1.2596204747515571
5.442,1.2596204747515571
5.444,1.2596204747515571
5.446,1.2596204747515571
5.448,1.2596204747515571
5.45,1.2596204747515571
5.452,1.2596204747515571
5.454,1.2596204747515571
5.456,1.2596204747515571
5.458,1.2596204747515571
5.46,1.2596204747515571
5.462,1.2596204747515571
5.464,1.2596204747515571
5.466,1.2596204747515571
5.468,1.2596204747515571
5.47,1.2596204747515571
5.472,1.2596204747515571
5.474,1.2596204747515571
5.476,1.2596204747515571
5.478,1.2596204747515571
5.48,1.2596204747515571
5.482,1.2596204747515571
5.484,1.2596204747515571
5.486,1.2596204747515571
5.488,1.2596204747515571
5.49,1.2596204747515571
5.492,1.2596204747515571
5.494,1.2596204747515571
5.496,1.2596204747515571
5.498,1.2596204747515571
5.5,1.2596204747515571
5.502,1.2596204747515571
5.5040000000000004,1.2596204747515571
5.506,1.2596204747515571
5.508,1.2596204747515571
5.51,1.2596204747515571
5.5120000000000005,1.2596204747515571
5.514,1.2596204747515571
5.516,1.2596204747515571
5.518,1.2596204747515571
5.5200000000000005,1.2596204747515571
5.522,1.2596204747515571
5.524,1.2596204747515571
5.526,1.2596204747515571
5.5280000000000005,1.2596204747515571
5.53,1.2596204747515571
5.532,1.2596204747515571
5.534,1.2596204747515571
5.5360000000000005,1.2596204747515571
5.538,1.2596204747515571
5.54,1.2596204747515571
5.542,1.2596204747515571
5.5440000000000005,1.2596204747515571
5.546,1.2596204747515571
5.548,1.2596204747515571
5.55,1.2596204747515571
5.5520000000000005,1.2596204747515571
5.554,1.2596204747515571
5.556,1.2596204747515571
5.558,1.2596204747515571
5.5600000000000005,1.2596204747515571
5.562,1.2596204747515571
5.564,1.2596204747515571
5.566,1.2596204747515571
5.5680000000000005,1.2596204747515571
5.57,1.2596204747515571
5.572,1.2596204747515571
5.574,1.2596204747515571
5.5760000000000005,1.2596204747515571
5.578,1.2596204747515571
5.58,1.2596204747515571
5.582,1.2596204747515571
5.5840000000000005,1.2596204747515571
5.586,1.2596204747515571
5.588,1.2596204747515571
5.59,1.2596204747515571
5.5920000000000005,1.2596204747515571
5.594,1.2596204747515571
5.596,1.2596204747515571
5.598,1.2596204747515571
5.6000000000000005,1.2596204747515571
5.602,1.2596204747515571
5.604,1.2596204747515571
5.606,1.2596204747515571
5.6080000000000005,1.2596204747515571
5.61,1.2596204747515571
5.612,1.2596204747515571
5.614,1.2596204747515571
5.6160000000000005,1.2596204747515571
5.618,1.2596204747515571
5.62,1.2596204747515571
5.622,1.2596204747515571
5.6240000000000006,1.2596204747515571
5.626,1.2596204747515571
5.628,1.2596204747515571
5.63,1.2596204747515571
5.632,1.2596204747515571
5.634,1.2596204747515571
5.636,1.2596204747515571
5.638,1.2596204747515571
5.64,1.2596204747515571
5.642,1.2596204747515571
5.644,1.2596204747515571
5.646,1.2596204747515571
5.648,1.2596204747515571
5.65,1.2596204747515571
5.652,1.2596204747515571
5.654,1.2596204747515571
5.656,1.2596204747515571
5.658,1.2596204747515571
5.66,1.2596204747515571
5.662,1.2596204747515571
5.664,1.2596204747515571
5.666,1.2596204747515571
5.668,1.2596204747515571
5.67,1.2596204747515571
5.672,1.2596204747515571
5.674,1.2596204747515571
5.676,1.2596204747515571
5.678,1.2596204747515571
5.68,1.2596204747515571
5.682,1.2596204747515571
5.684,1.2596204747515571
5.686,1.2596204747515571
5.688,1.2596204747515571
5.69,1.2596204747515571
5.692,1.2596204747515571
5.694,1.2596204747515571
5.696,1.2596204747515571
5.698,1.2596204747515571
5.7,1.2596204747515571
5.702,1.2596204747515571
5.704,1.2596204747515571
5.706,1.2596204747515571
5.708,1.2596204747515571
5.71,1.2596204747515571
5.712,1.2596204747515571
5.714,1.2596204747515571
5.716,1.2596204747515571
5.718,1.2596204747515571
5.72,1.2596204747515571
5.722,1.2596204747515571
5.724,1.2596204747515571
5.726,1.2596204747515571
5.728,1.2596204747515571
5.73,1.2596204747515571
5.732,1.2596204747515571
5.734,1.2596204747515571
5.736,1.2596204747515571
5.738,1.2596204747515571
5.74,1.2596204747515571
5.742,1.2596204747515571
5.744,1.2596204747515571
5.746,1.2596204747515571
5.748,1.2596204747515571
5.75,1.2596204747515571
5.752,1.2596204747515571
5.7540000000000004,1.2596204747515571
5.756,1.2596204747515571
5.758,1.2596204747515571
5.76,1.2596204747515571
5.7620000000000005,1.2596204747515571
5.764,1.2596204747515571
5.766,1.2596204747515571
5.768,1.2596204747515571
5.7700000000000005,1.2596204747515571
5.772,1.2596204747515571
5.774,1.2596204747515571
5.776,1.2596204747515571
5.7780000000000005,1.2596204747515571
5.78,1.2596204747515571
5.782,1.2596204747515571
5.784,1.2596204747515571
5.7860000000000005,1.2596204747515571
5.788,1.2596204747515571
5.79,1.2596204747515571
5.792,1.2596204747515571
5.7940000000000005,1.2596204747515571
5.796,1.2596204747515571
5.798,1.2596204747515571
5.8,1.2596204747515571
5.8020000000000005,1.2596204747515571
5.804,1.2596204747515571
5.806,1.2596204747515571
5.808,1.2596204747515571
5.8100000000000005,1.2596204747515571
5.812,1.2596204747515571
5.814,1.2596204747515571
5.816,1.2596204747515571
5.8180000000000005,1.2596204747515571
5.82,1.2596204747515571
5.822,1.2596204747515571
5.824,1.2596204747515571
5.8260000000000005,1.2596204747515571
5.828,1.2596204747515571
5.83,1.2596204747515571
5.832,1.2596204747515571
5.8340000000000005,1.2596204747515571
5.836,1.2596204747515571
5.838,1.2596204747515571
5.84,1.2596204747515571
5.8420000000000005,1.2596204747515571
5.844,1.2596204747515571
5.846,1.2596204747515571
5.848,1.2596204747515571
5.8500000000000005,1.2596204747515571
5.852,1.2596204747515571
5.854,1.2596204747515571
5.856,1.2596204747515571
5.8580000000000005,1.2596204747515571
5.86,1.2596204747515571
5.862,1.2596204747515571
5.864,1.2596204747515571
5.8660000000000005,1.2596204747515571
5.868,1.2596204747515571
5.87,1.2596204747515571
5.872,1.2596204747515571
5.8740000000000006,1.2596204747515571
5.876,1.2596204747515571
5.878,1.2596204747515571
5.88,1.2596204747515571
5.882000000000001,1.2596204747515571
5.884,1.2596204747515571
5.886,1.2596204747515571
5.888,1.2596204747515571
5.89,1.2596204747515571
5.892,1.2596204747515571
5.894,1.2596204747515571
5.896,1.2596204747515571
5.898,1.2596204747515571
5.9,1.2596204747515571
5.902,1.2596204747515571
5.904,1.2596204747515571
5.906,1.2596204747515571
5.908,1.2596204747515571
5.91,1.2596204747515571
5.912,1.2596204747515571
5.914,1.2596204747515571
5.916,1.2596204747515571
5.918,1.2596204747515571
5.92,1.2596204747515571
5.922,1.2596204747515571
5.924,1.2596204747515571
5.926,1.2596204747515571
5.928,1.2596204747515571
5.93,1.2596204747515571
5.932,1.2596204747515571
5.934,1.2596204747515571
5.936,1.2596204747515571
5.938,1.2596204747515571
5.94,1.2596204747515571
5.942,1.2596204747515571
5.944,1.2596204747515571
5.946,1.2596204747515571
5.948,1.2596204747515571
5.95,1.2596204747515571
5.952,1.2596204747515571
5.954,1.2596204747515571
5.956,1.2596204747515571
5.958,1.2596204747515571
5.96,1.2596204747515571
5.962,1.2596204747515571
5.964,1.2596204747515571
5.966,1.2596204747515571
5.968,1.2596204747515571
5.97,1.2596204747515571
5.972,1.2596204747515571
5.974,1.2596204747515571
5.976,1.2596204747515571
5.978,1.2596204747515571
5.98,1.2596204747515571
5.982,1.2596204747515571
5.984,1.2596204747515571
5.986,1.2596204747515571
5.988,1.2596204747515571
5.99,1.2596204747515571
5.992,1.2596204747515571
5.994,1.2596204747515571
5.996,1.2596204747515571
5.998,1.2596204747515571
6.0,1.2596204747515571
6.002,1.2596204747515571
6.0040000000000004,1.2596204747515571
6.006,1.2596204747515571
6.008,1.2596204747515571
6.01,1.2596204747515571
6.0120000000000005,1.2596204747515571
6.014,1.2596204747515571
6.016,1.2596204747515571
6.018,1.2596204747515571
6.0200000000000005,1.2596204747515571
6.022,1.2596204747515571
6.024,1.2596204747515571
6.026,1.2596204747515571
6.0280000000000005,1.2596204747515571
6.03,1.2596204747515571
6.032,1.2596204747515571
6.034,1.2596204747515571
6.0360000000000005,1.2596204747515571
6.038,1.2596204747515571
6.04,1.2596204747515571
6.042,1.2596204747515571
6.0440000000000005,1.2596204747515571
6.046,1.2596204747515571
6.048,1.2596204747515571
6.05,1.2596204747515571
6.0520000000000005,1.2596204747515571
6.054,1.2596204747515571
6.056,1.2596204747515571
6.058,1.2596204747515571
6.0600000000000005,1.2596204747515571
6.062,1.2596204747515571
6.064,1.2596204747515571
6.066,1.2596204747515571
6.0680000000000005,1.2596204747515571
6.07,1.2596204747515571
6.072,1.2596204747515571
6.074,1.2596204747515571
6.0760000000000005,1.2596204747515571
6.078,1.2596204747515571
6.08,1.2596204747515571
6.082,1.2596204747515571
6.0840000000000005,1.2596204747515571
6.086,1.2596204747515571
6.088,1.2596204747515571
6.09,1.2596204747515571
6.0920000000000005,1.2596204747515571
6.094,1.2596204747515571
6.096,1.2596204747515571
6.098,1.2596204747515571
6.1000000000000005,1.2596204747515571
6.102,1.2596204747515571
6.104,1.2596204747515571
6.106,1.2596204747515571
6.1080000000000005,1.2596204747515571
6.11,1.2596204747515571
6.112,1.2596204747515571
6.114,1.2596204747515571
6.1160000000000005,1.2596204747515571
6.118,1.2596204747515571
6.12,1.2596204747515571
6.122,1.2596204747515571
6.1240000000000006,1.2596204747515571
6.126,1.2596204747515571
