r_mm,t_mm,B_r
2.026,0.1543579438247336,8.203493078887197
2.028,0.1543579438247336,8.195183050469973
2.03,0.1543579438247336,8.186873253122688
2.032,0.1543579438247336,8.178563703222197
2.0340000000000003,0.1543579438247336,8.170254417128007
2.036,0.1543579438247336,8.16194541118222
2.0380000000000003,0.1543579438247336,8.153636701709477
2.04,0.1543579438247336,8.14532830501693
2.0420000000000003,0.1543579438247336,8.137020237394179
2.044,0.1543579438247336,8.128712515113236
2.0460000000000007,0.1543579438247336,8.120405154428466
2.048,0.1543579438247336,8.11209817157655
2.05,0.1543579438247336,8.103791582776433
2.052,0.1543579438247336,8.095485404229278
2.054,0.1543579438247336,8.087179652118424
2.056,0.1543579438247336,8.078874342609332
2.058,0.1543579438247336,8.070569491849543
2.06,0.1543579438247336,8.062265115968628
2.062,0.1543579438247336,8.05396123107816
2.0640000000000005,0.1543579438247336,8.045657853271635
2.066,0.1543579438247336,8.037354998624453
2.068,0.1543579438247336,8.029052683193862
2.07,0.1543579438247336,8.020750923018921
2.072,0.1543579438247336,8.012449734120441
2.074,0.1543579438247336,8.004149132500949
2.076,0.1543579438247336,7.995849134144639
2.078,0.1543579438247336,7.987549755017337
2.08,0.1543579438247336,7.979251011066438
2.0820000000000003,0.1543579438247336,7.970952918220882
2.084,0.1543579438247336,7.962655492391089
2.086,0.1543579438247336,7.954358749468933
2.088,0.1543579438247336,7.946062705327684
2.09,0.1543579438247336,7.937767375821973
2.092,0.1543579438247336,7.929472776787743
2.094,0.1543579438247336,7.921178924042212
2.096,0.1543579438247336,7.912885833383812
2.098,0.1543579438247336,7.904593520592172
2.1,0.1543579438247336,7.896302001428048
2.102,0.1543579438247336,7.888011291633303
2.104,0.1543579438247336,7.8797214069308446
2.106,0.1543579438247336,7.871432363024593
2.108,0.1543579438247336,7.863144175599436
2.11,0.1543579438247336,7.854856860321183
2.112,0.1543579438247336,7.846570432836531
2.114,0.1543579438247336,7.838284908773012
2.116,0.1543579438247336,7.830000303738955
2.118,0.1543579438247336,7.821716633323451
2.1200000000000006,0.1543579438247336,7.813433913096291
2.122,0.1543579438247336,7.80515215860795
2.124,0.1543579438247336,7.796871385389525
2.126,0.1543579438247336,7.788591608952708
2.128,0.1543579438247336,7.780312844789723
2.13,0.1543579438247336,7.772035108373321
2.132,0.1543579438247336,7.763758415156696
2.134,0.1543579438247336,7.755482780573481
2.136,0.1543579438247336,7.747208220037681
2.1380000000000003,0.1543579438247336,7.738934748943649
2.14,0.1543579438247336,7.730662382666037
2.142,0.1543579438247336,7.7223911365597555
2.144,0.1543579438247336,7.714121025959936
2.146,0.1543579438247336,7.705852066181896
2.148,0.1543579438247336,7.6975842725210795
2.15,0.1543579438247336,7.6893176602530495
2.152,0.1543579438247336,7.681052244633412
2.154,0.1543579438247336,7.672788040897809
2.1560000000000006,0.1543579438247336,7.66452506426185
2.158,0.1543579438247336,7.656263329921101
2.16,0.1543579438247336,7.6480028530510165
2.162,0.1543579438247336,7.639743648806925
2.164,0.1543579438247336,7.63148573232398
2.166,0.1543579438247336,7.6232291187171155
2.168,0.1543579438247336,7.61497382308102
2.17,0.1543579438247336,7.60671986049009
2.172,0.1543579438247336,7.598467245998386
2.174,0.1543579438247336,7.590215994639613
2.1760000000000006,0.1543579438247336,7.581966121427067
2.178,0.1543579438247336,7.573717641353598
2.18,0.1543579438247336,7.565470569391572
2.182,0.1543579438247336,7.557224920492851
2.184,0.1543579438247336,7.548980709588728
2.186,0.1543579438247336,7.540737951589907
2.188,0.1543579438247336,7.532496661386468
2.19,0.1543579438247336,7.524256853847815
2.192,0.1543579438247336,7.5160185438226526
2.1940000000000004,0.1543579438247336,7.50778174613895
2.196,0.1543579438247336,7.499546475603889
2.198,0.1543579438247336,7.491312747003844
2.2,0.1543579438247336,7.483080575104337
2.202,0.1543579438247336,7.4748499746500086
2.204,0.1543579438247336,7.466620960364573
2.206,0.1543579438247336,7.458393546950786
2.208,0.1543579438247336,7.450167749090416
2.21,0.1543579438247336,7.441943581444199
2.2120000000000006,0.1543579438247336,7.433721058651801
2.214,0.1543579438247336,7.425500195331798
2.216,0.1543579438247336,7.417281006081623
2.218,0.1543579438247336,7.409063505477546
2.22,0.1543579438247336,7.4008477080746236
2.222,0.1543579438247336,7.392633628406684
2.224,0.1543579438247336,7.38442128098627
2.226,0.1543579438247336,7.376210680304628
2.228,0.1543579438247336,7.36800184083165
2.2300000000000004,0.1543579438247336,7.359794777015864
2.232,0.1543579438247336,7.351589503284372
2.234,0.1543579438247336,7.343386034042844
2.236,0.1543579438247336,7.3351843836754655
2.238,0.1543579438247336,7.326984566544916
2.24,0.1543579438247336,7.318786596992321
2.242,0.1543579438247336,7.310590489337237
2.244,0.1543579438247336,7.302396257877602
2.246,0.1543579438247336,7.294203916889715
2.248,0.1543579438247336,7.28601348062819
2.2500000000000004,0.1543579438247336,7.277824963325942
2.252,0.1543579438247336,7.269638379194139
2.254,0.1543579438247336,7.261453742422164
2.256,0.1543579438247336,7.25327106717761
2.258,0.1543579438247336,7.245090367606217
2.26,0.1543579438247336,7.236911657831863
2.262,0.1543579438247336,7.228734951956519
2.264,0.1543579438247336,7.220560264060225
2.266,0.1543579438247336,7.2123876082010465
2.2680000000000002,0.1543579438247336,7.204216998415062
2.27,0.1543579438247336,7.196048448716317
2.272,0.1543579438247336,7.187881973096793
2.274,0.1543579438247336,7.1797175855263875
2.276,0.1543579438247336,7.171555299952873
2.278,0.1543579438247336,7.163395130301872
2.28,0.1543579438247336,7.155237090476826
2.282,0.1543579438247336,7.147081194358955
2.2840000000000003,0.1543579438247336,7.138927455807247
2.2860000000000005,0.1543579438247336,7.130775888658412
2.2880000000000003,0.1543579438247336,7.122626506726856
2.29,0.1543579438247336,7.114479323804655
2.2920000000000003,0.1543579438247336,7.106334353661519
2.294,0.1543579438247336,7.098191610044768
2.2960000000000003,0.1543579438247336,7.090051106679301
2.298,0.1543579438247336,7.08191285726757
2.3000000000000003,0.1543579438247336,7.073776875489541
2.302,0.1543579438247336,7.065643175002677
2.3040000000000003,0.1543579438247336,7.057511769441901
2.306,0.1543579438247336,7.049382672419573
2.308,0.1543579438247336,7.041255897525456
2.31,0.1543579438247336,7.033131458326692
2.312,0.1543579438247336,7.025009368367775
2.314,0.1543579438247336,7.016889641170513
2.316,0.1543579438247336,7.00877229023402
2.318,0.1543579438247336,7.000657329034664
2.32,0.1543579438247336,6.992544771026059
2.322,0.1543579438247336,6.984434629639023
2.324,0.1543579438247336,6.9763269182815675
2.326,0.1543579438247336,6.968221650338847
2.328,0.1543579438247336,6.960118839173162
2.33,0.1543579438247336,6.952018498123899
2.332,0.1543579438247336,6.943920640507532
2.334,0.1543579438247336,6.935825279617581
2.336,0.1543579438247336,6.927732428724586
2.338,0.1543579438247336,6.919642101076089
2.34,0.1543579438247336,6.9115543098966
2.3420000000000005,0.1543579438247336,6.90346906838757
2.344,0.1543579438247336,6.89538638972738
2.346,0.1543579438247336,6.887306287071286
2.348,0.1543579438247336,6.8792287735514295
2.35,0.1543579438247336,6.871153862276784
2.352,0.1543579438247336,6.863081566333143
2.354,0.1543579438247336,6.855011898783092
2.356,0.1543579438247336,6.846944872665984
2.358,0.1543579438247336,6.8388805009979095
2.3600000000000003,0.1543579438247336,6.830818796771684
2.362,0.1543579438247336,6.822759772956812
2.364,0.1543579438247336,6.814703442499461
2.366,0.1543579438247336,6.806649818322452
2.368,0.1543579438247336,6.798598913325224
2.37,0.1543579438247336,6.790550740383806
2.372,0.1543579438247336,6.78250531235081
2.374,0.1543579438247336,6.774462642055385
2.376,0.1543579438247336,6.766422742303215
2.3780000000000006,0.1543579438247336,6.75838562587648
2.38,0.1543579438247336,6.7503513055338455
2.382,0.1543579438247336,6.742319794010423
2.384,0.1543579438247336,6.734291104017766
2.386,0.1543579438247336,6.72626524824383
2.388,0.1543579438247336,6.718242239352967
2.39,0.1543579438247336,6.710222089985884
2.392,0.1543579438247336,6.70220481275964
2.394,0.1543579438247336,6.6941904202676055
2.396,0.1543579438247336,6.686178925079458
2.3980000000000006,0.1543579438247336,6.6781703397411425
2.4,0.2073380762750647,8.959559049909991
2.402,0.2073380762750647,8.948809552947141
2.404,0.2073380762750647,8.938064014943919
2.406,0.2073380762750647,8.927322452624656
2.408,0.2073380762750647,8.916584882681672
2.41,0.2073380762750647,8.905851321775241
2.412,0.2073380762750647,8.895121786533583
2.414,0.2073380762750647,8.88439629355281
2.4160000000000004,0.2073380762750647,8.873674859396921
2.418,0.2073380762750647,8.862957500597764
2.42,0.2073380762750647,8.852244233655002
2.422,0.2073380762750647,8.841535075036102
2.424,0.2073380762750647,8.8308300411763
2.426,0.2073380762750647,8.820129148478571
2.428,0.2073380762750647,8.809432413313607
2.43,0.2073380762750647,8.798739852019782
2.432,0.2073380762750647,8.788051480903153
2.4340000000000006,0.2073380762750647,8.77736731623739
2.436,0.2073380762750647,8.766687374263798
2.438,0.2073380762750647,8.756011671191242
2.44,0.2073380762750647,8.74534022319617
2.442,0.2073380762750647,8.734673046422554
2.444,0.2073380762750647,8.724010156981883
2.446,0.2073380762750647,8.713351570953124
2.448,0.2073380762750647,8.702697304382717
2.45,0.2073380762750647,8.692047373284524
2.4520000000000004,0.2073380762750647,8.68140179363983
2.454,0.2073380762750647,8.670760581397305
2.456,0.2073380762750647,8.660123752472986
2.458,0.2073380762750647,8.649491322750244
2.46,0.2073380762750647,8.638863308079781
2.462,0.2073380762750647,8.628239724279577
2.464,0.2073380762750647,8.6176205871349
2.466,0.2073380762750647,8.60700591239825
2.468,0.2073380762750647,8.596395715789374
2.47,0.2073380762750647,8.585790012995195
2.4720000000000004,0.2073380762750647,8.575188819669842
2.474,0.2073380762750647,8.564592151434589
2.476,0.2073380762750647,8.554000023877851
2.478,0.2073380762750647,8.54341245255516
2.48,0.2073380762750647,8.532829452989143
2.482,0.2073380762750647,8.522251040669488
2.484,0.2073380762750647,8.511677231052955
2.486,0.2073380762750647,8.501108039563317
2.488,0.2073380762750647,8.490543481591365
2.4900000000000007,0.2073380762750647,8.479983572494872
2.492,0.2073380762750647,8.469428327598594
2.494,0.2073380762750647,8.45887776219422
2.496,0.2073380762750647,8.448331891540375
2.498,0.2073380762750647,8.437790730862595
2.5,0.2073380762750647,8.4272542953533
2.502,0.2073380762750647,8.416722600171786
2.504,0.2073380762750647,8.40619566044419
2.506,0.2073380762750647,8.395673491263494
2.5080000000000005,0.2073380762750647,8.385156107689482
2.51,0.2073380762750647,8.374643524748738
2.512,0.2073380762750647,8.36413575743461
2.514,0.2073380762750647,8.353632820707222
2.516,0.2073380762750647,8.343134729493425
2.518,0.2073380762750647,8.332641498686796
2.52,0.2073380762750647,8.322153143147604
2.522,0.2073380762750647,8.31166967770283
2.524,0.2073380762750647,8.301191117146093
2.5260000000000002,0.2073380762750647,8.290717476237687
2.528,0.2073380762750647,8.280248769704528
2.53,0.2073380762750647,8.269785012240156
2.532,0.2073380762750647,8.259326218504706
2.5340000000000003,0.2073380762750647,8.248872403124903
2.536,0.2073380762750647,8.238423580694043
2.5380000000000003,0.2073380762750647,8.227979765771968
2.54,0.2073380762750647,8.217540972885063
2.5420000000000003,0.2073380762750647,8.207107216526225
2.544,0.2073380762750647,8.19667851115487
2.5460000000000007,0.2073380762750647,8.186254871196894
2.548,0.2073380762750647,8.175836311044675
2.5500000000000003,0.2073380762750647,8.16542284505704
2.552,0.2073380762750647,8.15501448755928
2.5540000000000003,0.2073380762750647,8.144611252843097
2.556,0.2073380762750647,8.134213155166629
2.5580000000000003,0.2073380762750647,8.123820208754399
2.56,0.2073380762750647,8.113432427797338
2.562,0.2073380762750647,8.103049826452734
2.5640000000000005,0.2073380762750647,8.092672418844241
2.566,0.2073380762750647,8.082300219061876
2.568,0.2073380762750647,8.071933241161965
2.57,0.2073380762750647,8.061571499167178
2.572,0.2073380762750647,8.05121500706648
2.574,0.2073380762750647,8.040863778815138
2.576,0.2073380762750647,8.030517828334704
2.578,0.2073380762750647,8.020177169513
2.58,0.2073380762750647,8.009841816204101
2.5820000000000003,0.2073380762750647,7.999511782228343
2.584,0.2073380762750647,7.989187081372281
2.586,0.2073380762750647,7.978867727388711
2.588,0.2073380762750647,7.968553733996622
2.59,0.2073380762750647,7.958245114881226
2.592,0.2073380762750647,7.9479418836939075
2.594,0.2073380762750647,7.937644054052243
2.596,0.2073380762750647,7.927351639539969
2.598,0.2073380762750647,7.917064653706988
2.6000000000000005,0.2073380762750647,7.906783110069344
2.602,0.2073380762750647,7.896507022109226
2.604,0.2073380762750647,7.8862364032749435
2.606,0.2073380762750647,7.875971266980929
2.608,0.2073380762750647,7.86571162660772
2.61,0.2073380762750647,7.855457495501964
2.612,0.2073380762750647,7.845208886976386
2.614,0.2073380762750647,7.834965814309798
2.616,0.2073380762750647,7.8247282907470845
2.618,0.2073380762750647,7.814496329499196
2.6200000000000006,0.2073380762750647,7.804269943743131
2.622,0.2073380762750647,7.794049146621948
2.624,0.2073380762750647,7.783833951244724
2.626,0.2073380762750647,7.773624370686591
2.628,0.2073380762750647,7.763420417988686
2.63,0.2073380762750647,7.753222106158172
2.632,0.2073380762750647,7.743029448168213
2.634,0.2073380762750647,7.732842456957982
2.636,0.2073380762750647,7.722661145432637
2.6380000000000003,0.2073380762750647,7.712485526463335
2.64,0.2073380762750647,7.702315612887202
2.642,0.2073380762750647,7.692151417507345
2.644,0.2073380762750647,7.681992953092832
2.646,0.2073380762750647,7.671840232378704
2.648,0.2073380762750647,7.661693268065948
2.65,0.2073380762750647,7.651552072821503
2.652,0.2073380762750647,7.641416659278254
2.654,0.2073380762750647,7.631287040035026
2.6560000000000006,0.2073380762750647,7.621163227656575
2.658,0.2073380762750647,7.611045234673588
2.66,0.2073380762750647,7.600933073582669
2.662,0.2073380762750647,7.590826756846354
2.664,0.2073380762750647,7.580726296893078
2.666,0.2073380762750647,7.570631706117199
2.668,0.2073380762750647,7.560542996878973
2.67,0.2073380762750647,7.550460181504563
2.672,0.2073380762750647,7.540383272286023
2.6740000000000004,0.2073380762750647,7.530312281481312
2.6760000000000006,0.2073380762750647,7.520247221314272
2.678,0.2073380762750647,7.510188103974636
2.68,0.2073380762750647,7.500134941618016
2.682,0.2073380762750647,7.490087746365912
2.684,0.2073380762750647,7.480046530305698
2.686,0.2073380762750647,7.470011305490634
2.688,0.2073380762750647,7.459982083939839
2.69,0.2073380762750647,7.4499588776383145
2.692,0.2073380762750647,7.439941698536924
2.6940000000000004,0.2073380762750647,7.429930558552408
2.696,0.2073380762750647,7.419925469567364
2.698,0.2073380762750647,7.4099264434302565
2.7,0.2073380762750647,7.399933491955409
2.702,0.2073380762750647,7.389946626923015
2.704,0.2073380762750647,7.379965860079122
2.706,0.2073380762750647,7.36999120313564
2.708,0.2073380762750647,7.360022667770335
2.71,0.2073380762750647,7.350060265626836
2.7120000000000006,0.2073380762750647,7.340104008314623
2.714,0.2073380762750647,7.330153907409045
2.716,0.2073380762750647,7.320209974451294
2.718,0.2073380762750647,7.310272220948431
2.72,0.2073380762750647,7.300340658373369
2.722,0.2073380762750647,7.2904152981648895
2.724,0.2073380762750647,7.280496151727619
2.726,0.2073380762750647,7.270583230432058
2.728,0.2073380762750647,7.260676545614556
2.7300000000000004,0.2073380762750647,7.250776108577337
2.732,0.2073380762750647,7.240881930588479
2.734,0.2073380762750647,7.230994022881931
2.736,0.2073380762750647,7.221112396657502
2.738,0.2073380762750647,7.2112370630808815
2.74,0.2073380762750647,7.201368033283615
2.742,0.2073380762750647,7.191505318363139
2.744,0.2073380762750647,7.181648929382745
2.746,0.2073380762750647,7.171798877371618
2.748,0.2073380762750647,7.161955173324816
2.75,0.2073380762750647,7.152117828203285
2.752,0.2073380762750647,7.142286852933852
2.754,0.2073380762750647,7.132462258409234
2.756,0.2073380762750647,7.122644055488044
2.758,0.2073380762750647,7.112832254994792
2.76,0.2073380762750647,7.103026867719889
2.762,0.2073380762750647,7.09322790441964
2.764,0.2073380762750647,7.083435375816274
2.766,0.2073380762750647,7.073649292597914
2.7680000000000002,0.2073380762750647,7.063869665418616
2.77,0.2073380762750647,7.054096504898347
2.772,0.2073380762750647,7.044329821623002
2.774,0.2073380762750647,7.034569626144405
2.776,0.2073380762750647,7.024815928980321
2.778,0.2073380762750647,7.015068740614446
2.78,0.2073380762750647,7.005328071496435
2.782,0.2073380762750647,6.995593932041877
2.7840000000000003,0.2073380762750647,6.985866332632335
2.7860000000000005,0.2073380762750647,6.97614528361533
2.7880000000000003,0.2073380762750647,6.966430795304343
2.79,0.2073380762750647,6.956722877978841
2.7920000000000003,0.2073380762750647,6.947021541884261
2.794,0.2073380762750647,6.93732679723204
2.7960000000000003,0.2073380762750647,6.927638654199603
2.798,0.2073380762750647,6.917957122930375
2.8000000000000003,0.2073380762750647,6.908282213533789
2.802,0.2073380762750647,6.898613936085298
2.8040000000000007,0.2073380762750647,6.8889523006263715
2.806,0.2073380762750647,6.879297317164518
2.8080000000000003,0.2073380762750647,6.869648995673264
2.81,0.2073380762750647,6.8600073460922015
2.8120000000000003,0.2073380762750647,6.850372378326966
2.814,0.2073380762750647,6.840744102249259
2.816,0.2073380762750647,6.83112252769684
2.818,0.2073380762750647,6.821507664473557
2.82,0.2073380762750647,6.8118995223493455
2.8220000000000005,0.2073380762750647,6.802298111060224
2.824,0.2073380762750647,6.79270344030833
2.826,0.2073380762750647,6.783115519761895
2.828,0.2073380762750647,6.77353435905529
2.83,0.2073380762750647,6.763959967789008
2.832,0.2073380762750647,6.754392355529684
2.834,0.2073380762750647,6.7448315318101
2.836,0.2073380762750647,6.73527750612921
2.838,0.2073380762750647,6.725730287952119
2.84,0.2073380762750647,6.716189886710129
2.8420000000000005,0.2073380762750647,6.7066563118007245
2.844,0.2073380762750647,6.697129572587592
2.846,0.2073380762750647,6.687609678400621
2.848,0.2073380762750647,6.67809663853594
2.85,0.2073380762750647,6.668590462255896
2.852,0.2073380762750647,6.659091158789084
2.854,0.2073380762750647,6.649598737330353
2.856,0.2073380762750647,6.640113207040827
2.858,0.2073380762750647,6.63063457704789
2.8600000000000003,0.2073380762750647,6.621162856445235
2.862,0.2073380762750647,6.6116980542928365
2.864,0.2073380762750647,6.602240179617002
2.866,0.2073380762750647,6.592789241410343
2.868,0.2073380762750647,6.58334524863183
2.87,0.2073380762750647,6.573908210206764
2.872,0.2073380762750647,6.564478135026822
2.874,0.2073380762750647,6.555055031950045
2.876,0.2073380762750647,6.545638909800873
2.8780000000000006,0.2073380762750647,6.536229777370139
2.88,0.2073380762750647,6.526827643415092
2.882,0.2073380762750647,6.517432516659401
2.884,0.2073380762750647,6.50804440579319
2.886,0.2073380762750647,6.498663319473028
2.888,0.2073380762750647,6.4892892663219515
2.89,0.2073380762750647,6.479922254929477
2.892,0.2073380762750647,6.470562293851625
2.894,0.2073380762750647,6.461209391610919
2.8960000000000004,0.2073380762750647,6.451863556696409
2.8980000000000006,0.2073380762750647,6.442524797563679
2.9,0.2073380762750647,6.4331931226348775
2.902,0.2073380762750647,6.423868540298706
2.904,0.2073380762750647,6.41455105891046
2.906,0.2073380762750647,6.405240686792026
2.908,0.2073380762750647,6.3959374322319125
2.91,0.2073380762750647,6.386641303485246
2.912,0.2073380762750647,6.377352308773805
2.914,0.2073380762750647,6.36807045628602
2.9160000000000004,0.2073380762750647,6.358795754177005
2.918,0.2073380762750647,6.3495282105685575
2.92,0.2073380762750647,6.34026783354919
2.922,0.2073380762750647,6.331014631174128
2.924,0.2073380762750647,6.321768611465347
2.926,0.2073380762750647,6.312529782411571
2.928,0.2073380762750647,6.303298151968306
2.93,0.2073380762750647,6.294073728057839
2.932,0.2073380762750647,6.284856518569266
2.9340000000000006,0.2073380762750647,6.275646531358505
2.936,0.2073380762750647,6.266443774248323
2.938,0.2073380762750647,6.257248255028332
2.94,0.315064345590738,9.494353206293116
2.942,0.315064345590738,9.48040202002693
2.944,0.315064345590738,9.466461867437127
2.946,0.315064345590738,9.452532760159382
2.948,0.315064345590738,9.438614709779149
2.95,0.315064345590738,9.424707727831672
2.9520000000000004,0.315064345590738,9.410811825802043
2.954,0.315064345590738,9.3969270151252
2.956,0.315064345590738,9.383053307185959
2.958,0.315064345590738,9.369190713319057
2.96,0.315064345590738,9.355339244809182
2.962,0.315064345590738,9.341498912890968
2.964,0.315064345590738,9.32766972874908
2.966,0.315064345590738,9.313851703518187
2.968,0.315064345590738,9.300044848283038
2.9700000000000006,0.315064345590738,9.286249174078444
2.9720000000000004,0.315064345590738,9.272464691889363
2.974,0.315064345590738,9.258691412650878
2.976,0.315064345590738,9.244929347248263
2.978,0.315064345590738,9.231178506516997
2.98,0.315064345590738,9.217438901242803
2.982,0.315064345590738,9.203710542161671
2.984,0.315064345590738,9.189993439959897
2.986,0.315064345590738,9.176287605274098
2.988,0.315064345590738,9.162593048691274
2.9900000000000007,0.315064345590738,9.148909780748808
2.992,0.315064345590738,9.13523781193452
2.994,0.315064345590738,9.12157715268667
2.996,0.315064345590738,9.107927813394046
2.998,0.315064345590738,9.094289804395933
3.0,0.315064345590738,9.080663135982183
3.002,0.315064345590738,9.067047818393236
3.004,0.315064345590738,9.053443861820162
3.006,0.315064345590738,9.039851276404683
3.0080000000000005,0.315064345590738,9.02627007223921
3.01,0.315064345590738,9.012700259366891
3.012,0.315064345590738,8.999141847781614
3.014,0.315064345590738,8.98559484742807
3.016,0.315064345590738,8.972059268201777
3.018,0.315064345590738,8.958535119949115
3.02,0.315064345590738,8.945022412467347
3.022,0.315064345590738,8.931521155504688
3.024,0.315064345590738,8.918031358760299
3.0260000000000002,0.315064345590738,8.904553031884358
3.028,0.315064345590738,8.891086184478068
3.03,0.315064345590738,8.8776308260937
3.032,0.315064345590738,8.86418696623465
3.0340000000000003,0.315064345590738,8.850754614355449
3.036,0.315064345590738,8.837333779861801
3.0380000000000003,0.315064345590738,8.823924472110633
3.04,0.315064345590738,8.810526700410135
3.0420000000000003,0.315064345590738,8.797140474019761
3.0440000000000005,0.315064345590738,8.783765802150318
3.0460000000000007,0.315064345590738,8.770402693963966
3.048,0.315064345590738,8.757051158574269
3.0500000000000003,0.315064345590738,8.74371120504621
3.052,0.315064345590738,8.730382842396283
3.0540000000000003,0.315064345590738,8.71706607959247
3.056,0.315064345590738,8.703760925554318
3.0580000000000003,0.315064345590738,8.690467389152953
3.06,0.315064345590738,8.67718547921115
3.0620000000000003,0.315064345590738,8.663915204503326
3.0640000000000005,0.315064345590738,8.650656573755628
3.0660000000000003,0.315064345590738,8.63740959564593
3.068,0.315064345590738,8.624174278803904
3.0700000000000003,0.315064345590738,8.610950631811031
3.072,0.315064345590738,8.597738663200673
3.074,0.315064345590738,8.584538381458088
3.076,0.315064345590738,8.571349795020467
3.078,0.315064345590738,8.558172912276996
3.08,0.315064345590738,8.545007741568888
3.0820000000000003,0.315064345590738,8.531854291189404
3.084,0.315064345590738,8.518712569383922
3.086,0.315064345590738,8.50558258434996
3.088,0.315064345590738,8.492464344237222
3.09,0.315064345590738,8.479357857147642
3.092,0.315064345590738,8.466263131135415
3.094,0.315064345590738,8.453180174207063
3.096,0.315064345590738,8.440108994321436
3.098,0.315064345590738,8.427049599389798
3.1000000000000005,0.315064345590738,8.41400199727583
3.102,0.315064345590738,8.400966195795718
3.104,0.315064345590738,8.387942202718131
3.106,0.315064345590738,8.374930025764327
3.108,0.315064345590738,8.361929672608165
3.11,0.315064345590738,8.348941150876142
3.112,0.315064345590738,8.335964468147456
3.114,0.315064345590738,8.322999631954035
3.116,0.315064345590738,8.310046649780585
3.1180000000000003,0.315064345590738,8.297105529064636
3.1200000000000006,0.315064345590738,8.284176277196574
3.122,0.315064345590738,8.271258901519706
3.124,0.315064345590738,8.25835340933028
3.126,0.315064345590738,8.245459807877547
3.128,0.315064345590738,8.232578104363794
3.13,0.315064345590738,8.219708305944408
3.132,0.315064345590738,8.206850419727884
3.134,0.315064345590738,8.194004452775914
3.136,0.315064345590738,8.181170412103391
3.1380000000000003,0.315064345590738,8.168348304678494
3.14,0.315064345590738,8.155538137422695
3.142,0.315064345590738,8.14273991721083
3.144,0.315064345590738,8.129953650871137
3.146,0.315064345590738,8.1171793451853
3.148,0.315064345590738,8.104417006888495
3.15,0.315064345590738,8.091666642669447
3.152,0.315064345590738,8.078928259170455
3.154,0.315064345590738,8.066201862987466
3.1560000000000006,0.315064345590738,8.053487460670086
3.158,0.315064345590738,8.040785058721665
3.16,0.315064345590738,8.028094663599317
3.162,0.315064345590738,8.015416281713977
3.164,0.315064345590738,8.002749919430451
3.166,0.315064345590738,7.990095583067462
3.168,0.315064345590738,7.977453278897686
3.17,0.315064345590738,7.964823013147817
3.172,0.315064345590738,7.952204791998605
3.1740000000000004,0.315064345590738,7.939598621584906
3.1760000000000006,0.315064345590738,7.9270045079957265
3.178,0.315064345590738,7.91442245727429
3.18,0.315064345590738,7.901852475418047
3.182,0.315064345590738,7.889294568378769
3.184,0.315064345590738,7.876748742062566
3.186,0.315064345590738,7.864215002329951
3.188,0.315064345590738,7.851693354995873
3.19,0.315064345590738,7.839183805829794
3.192,0.315064345590738,7.826686360555704
3.1940000000000004,0.315064345590738,7.814201024852202
3.196,0.315064345590738,7.801727804352518
3.198,0.315064345590738,7.789266704644589
3.2,0.315064345590738,7.7768177312710876
3.202,0.315064345590738,7.764380889729481
3.204,0.315064345590738,7.75195618547209
3.206,0.315064345590738,7.739543623906119
3.208,0.315064345590738,7.7271432103937245
3.21,0.315064345590738,7.714754950252065
3.2120000000000006,0.315064345590738,7.702378848753329
3.214,0.315064345590738,7.690014911124825
3.216,0.315064345590738,7.677663142548988
3.218,0.315064345590738,7.665323548163474
3.22,0.315064345590738,7.652996133061179
3.222,0.315064345590738,7.640680902290307
3.224,0.315064345590738,7.628377860854414
3.226,0.315064345590738,7.616087013712476
3.228,0.315064345590738,7.603808365778902
3.2300000000000004,0.315064345590738,7.591541921923641
3.232,0.315064345590738,7.57928768697219
3.234,0.315064345590738,7.567045665705662
3.236,0.315064345590738,7.554815862860842
3.238,0.315064345590738,7.542598283130237
3.24,0.315064345590738,7.530392931162126
3.242,0.315064345590738,7.518199811560619
3.244,0.315064345590738,7.5060189288856956
3.246,0.315064345590738,7.49385028765328
3.2480000000000007,0.315064345590738,7.481693892335276
3.2500000000000004,0.315064345590738,7.469549747359634
3.252,0.315064345590738,7.4574178571103955
3.254,0.315064345590738,7.445298225927739
3.256,0.315064345590738,7.433190858108062
3.258,0.315064345590738,7.421095757904004
3.26,0.315064345590738,7.409012929524517
3.262,0.315064345590738,7.396942377134922
3.264,0.315064345590738,7.384884104856957
3.2660000000000005,0.315064345590738,7.372838116768822
3.2680000000000002,0.315064345590738,7.3608044169052596
3.27,0.315064345590738,7.348783009257587
3.272,0.315064345590738,7.336773897773754
3.274,0.315064345590738,7.324777086358407
3.276,0.315064345590738,7.312792578872943
3.278,0.315064345590738,7.300820379135559
3.28,0.315064345590738,7.288860490921304
3.282,0.315064345590738,7.276912917962148
3.2840000000000003,0.315064345590738,7.264977663947028
3.2860000000000005,0.315064345590738,7.253054732521909
3.2880000000000003,0.315064345590738,7.241144127289829
3.29,0.315064345590738,7.22924585181097
3.2920000000000003,0.315064345590738,7.2173599096027
3.294,0.315064345590738,7.2054863041396455
3.2960000000000003,0.315064345590738,7.193625038853728
3.298,0.315064345590738,7.181776117134246
3.3000000000000003,0.315064345590738,7.169939542327898
3.302,0.315064345590738,7.158115317738876
3.3040000000000007,0.315064345590738,7.146303446628889
3.306,0.315064345590738,7.134503932217253
3.3080000000000003,0.315064345590738,7.122716777680912
3.31,0.315064345590738,7.110941986154527
3.3120000000000003,0.315064345590738,7.099179560730511
3.314,0.315064345590738,7.0874295044591085
3.3160000000000003,0.315064345590738,7.075691820348423
