r_mm,mirror_before_um,mirror_after_um
2.822,245.99999999999991,249.59999999999994
2.824,245.99999999999991,249.59999999999994
2.826,245.99999999999991,249.59999999999994
2.828,245.99999999999991,249.59999999999994
2.83,245.99999999999991,249.59999999999994
2.832,245.99999999999991,249.59999999999994
2.834,245.99999999999991,249.59999999999994
2.836,245.99999999999991,249.59999999999994
2.838,245.99999999999991,249.59999999999994
2.84,245.99999999999991,249.59999999999994
2.842,245.99999999999991,249.59999999999994
2.844,245.99999999999991,249.59999999999994
2.846,245.99999999999991,249.59999999999994
2.848,245.99999999999991,249.59999999999994
2.85,245.99999999999991,249.59999999999994
2.852,245.99999999999991,249.59999999999994
2.854,245.99999999999991,249.59999999999994
2.856,245.99999999999991,249.59999999999994
2.858,245.99999999999991,249.59999999999994
2.86,245.99999999999991,249.59999999999994
2.862,245.99999999999991,249.59999999999994
2.864,245.99999999999991,249.59999999999994
2.866,245.99999999999991,249.59999999999994
2.868,245.99999999999991,249.59999999999994
2.87,245.99999999999991,249.59999999999994
2.872,245.99999999999991,249.59999999999994
2.874,245.99999999999991,249.59999999999994
2.876,245.99999999999991,249.59999999999994
2.878,245.99999999999991,249.59999999999994
2.88,245.99999999999991,249.59999999999994
2.882,245.99999999999991,249.59999999999994
2.884,245.99999999999991,249.59999999999994
2.886,245.99999999999991,249.59999999999994
2.888,245.99999999999991,249.59999999999994
2.89,245.99999999999991,249.59999999999994
2.892,245.99999999999991,249.59999999999994
2.894,245.99999999999991,249.59999999999994
2.896,245.99999999999991,249.59999999999994
2.898,245.99999999999991,249.59999999999994
2.9,245.99999999999991,249.59999999999994
2.902,245.99999999999991,249.59999999999994
2.904,245.99999999999991,249.59999999999994
2.906,245.99999999999991,249.59999999999994
2.908,245.99999999999991,249.59999999999994
2.91,245.99999999999991,249.59999999999994
2.912,245.99999999999991,249.59999999999994
2.914,245.99999999999991,249.59999999999994
2.916,245.99999999999991,249.59999999999994
2.918,245.99999999999991,249.59999999999994
2.92,245.99999999999991,249.59999999999994
2.922,245.99999999999991,249.59999999999994
2.924,245.99999999999991,249.59999999999994
2.926,245.99999999999991,249.59999999999994
2.928,245.99999999999991,249.59999999999994
2.93,245.99999999999991,249.59999999999994
2.932,245.99999999999991,249.59999999999994
2.934,245.99999999999991,249.59999999999994
2.936,245.99999999999991,249.59999999999994
2.938,245.99999999999991,249.59999999999994
2.94,224.79999999999993,224.39999999999995
2.942,224.79999999999993,224.39999999999995
2.944,224.79999999999993,224.39999999999995
2.946,224.79999999999993,224.39999999999995
2.948,224.79999999999993,224.39999999999995
2.95,224.79999999999993,224.39999999999995
2.952,224.79999999999993,224.39999999999995
2.954,224.79999999999993,224.39999999999995
2.956,224.79999999999993,224.39999999999995
2.958,224.79999999999993,224.39999999999995
2.96,224.79999999999993,224.39999999999995
2.962,224.79999999999993,224.39999999999995
2.964,224.79999999999993,224.39999999999995
2.966,224.79999999999993,224.39999999999995
2.968,224.79999999999993,224.39999999999995
2.97,224.79999999999993,224.39999999999995
2.972,224.79999999999993,224.39999999999995
2.974,224.79999999999993,224.39999999999995
2.976,224.79999999999993,224.39999999999995
2.978,224.79999999999993,224.39999999999995
2.98,224.79999999999993,224.39999999999995
2.982,224.79999999999993,224.39999999999995
2.984,224.79999999999993,224.39999999999995
2.986,224.79999999999993,224.39999999999995
2.988,224.79999999999993,224.39999999999995
2.99,224.79999999999993,224.39999999999995
2.992,224.79999999999993,224.39999999999995
2.994,224.79999999999993,224.39999999999995
2.996,224.79999999999993,224.39999999999995
2.998,224.79999999999993,224.39999999999995
3.0,224.79999999999993,224.39999999999995
3.0020000000000002,224.79999999999993,224.39999999999995
3.004,224.79999999999993,224.39999999999995
3.0060000000000002,224.79999999999993,224.39999999999995
3.008,224.79999999999993,224.39999999999995
3.0100000000000002,224.79999999999993,224.39999999999995
3.012,224.79999999999993,224.39999999999995
3.0140000000000002,224.79999999999993,224.39999999999995
3.016,224.79999999999993,224.39999999999995
3.0180000000000002,224.79999999999993,224.39999999999995
3.02,224.79999999999993,224.39999999999995
3.0220000000000002,224.79999999999993,224.39999999999995
3.024,224.79999999999993,224.39999999999995
3.0260000000000002,224.79999999999993,224.39999999999995
3.028,224.79999999999993,224.39999999999995
3.0300000000000002,224.79999999999993,224.39999999999995
3.032,224.79999999999993,224.39999999999995
3.0340000000000003,224.79999999999993,224.39999999999995
3.036,224.79999999999993,224.39999999999995
3.0380000000000003,224.79999999999993,224.39999999999995
3.04,224.79999999999993,224.39999999999995
3.0420000000000003,224.79999999999993,224.39999999999995
3.044,224.79999999999993,224.39999999999995
3.0460000000000003,224.79999999999993,224.39999999999995
3.048,224.79999999999993,224.39999999999995
3.0500000000000003,224.79999999999993,224.39999999999995
3.052,224.79999999999993,224.39999999999995
3.0540000000000003,224.79999999999993,224.39999999999995
3.056,224.79999999999993,224.39999999999995
3.0580000000000003,224.79999999999993,224.39999999999995
3.06,224.79999999999993,224.39999999999995
3.0620000000000003,224.79999999999993,224.39999999999995
3.064,224.79999999999993,224.39999999999995
3.0660000000000003,224.79999999999993,224.39999999999995
3.068,224.79999999999993,224.39999999999995
3.0700000000000003,224.79999999999993,224.39999999999995
3.072,224.79999999999993,224.39999999999995
3.074,224.79999999999993,224.39999999999995
3.076,224.79999999999993,224.39999999999995
3.078,224.79999999999993,224.39999999999995
3.08,224.79999999999993,224.39999999999995
3.082,224.79999999999993,224.39999999999995
3.084,224.79999999999993,224.39999999999995
3.086,224.79999999999993,224.39999999999995
3.088,224.79999999999993,224.39999999999995
3.09,224.79999999999993,224.39999999999995
3.092,224.79999999999993,224.39999999999995
3.094,224.79999999999993,224.39999999999995
3.096,224.79999999999993,224.39999999999995
3.098,224.79999999999993,224.39999999999995
3.1,224.79999999999993,224.39999999999995
3.102,224.79999999999993,224.39999999999995
3.104,224.79999999999993,224.39999999999995
3.106,224.79999999999993,224.39999999999995
3.108,224.79999999999993,224.39999999999995
3.11,224.79999999999993,224.39999999999995
3.112,224.79999999999993,224.39999999999995
3.114,224.79999999999993,224.39999999999995
3.116,224.79999999999993,224.39999999999995
3.118,224.79999999999993,224.39999999999995
3.12,224.79999999999993,224.39999999999995
3.122,224.79999999999993,224.39999999999995
3.124,224.79999999999993,224.39999999999995
3.126,224.79999999999993,224.39999999999995
3.128,224.79999999999993,224.39999999999995
3.13,224.79999999999993,224.39999999999995
3.132,224.79999999999993,224.39999999999995
3.134,224.79999999999993,224.39999999999995
3.136,224.79999999999993,224.39999999999995
3.138,224.79999999999993,224.39999999999995
3.14,224.79999999999993,224.39999999999995
3.142,224.79999999999993,224.39999999999995
3.144,224.79999999999993,224.39999999999995
3.146,224.79999999999993,224.39999999999995
3.148,224.79999999999993,224.39999999999995
3.15,224.79999999999993,224.39999999999995
3.152,224.79999999999993,224.39999999999995
3.154,224.79999999999993,224.39999999999995
3.156,224.79999999999993,224.39999999999995
3.158,224.79999999999993,224.39999999999995
3.16,224.79999999999993,224.39999999999995
3.162,224.79999999999993,224.39999999999995
3.164,224.79999999999993,224.39999999999995
3.166,224.79999999999993,224.39999999999995
3.168,224.79999999999993,224.39999999999995
3.17,224.79999999999993,224.39999999999995
3.172,224.79999999999993,224.39999999999995
3.174,224.79999999999993,224.39999999999995
3.176,224.79999999999993,224.39999999999995
3.178,224.79999999999993,224.39999999999995
3.18,224.79999999999993,224.39999999999995
3.182,224.79999999999993,224.39999999999995
3.184,224.79999999999993,224.39999999999995
3.186,224.79999999999993,224.39999999999995
3.188,224.79999999999993,224.39999999999995
3.19,224.79999999999993,224.39999999999995
3.192,224.79999999999993,224.39999999999995
3.194,224.79999999999993,224.39999999999995
3.196,224.79999999999993,224.39999999999995
3.198,224.79999999999993,224.39999999999995
3.2,224.79999999999993,224.39999999999995
3.202,224.79999999999993,224.39999999999995
3.204,224.79999999999993,224.39999999999995
3.206,224.79999999999993,224.39999999999995
3.208,224.79999999999993,224.39999999999995
3.21,224.79999999999993,224.39999999999995
3.212,224.79999999999993,224.39999999999995
3.214,224.79999999999993,224.39999999999995
3.216,224.79999999999993,224.39999999999995
3.218,224.79999999999993,224.39999999999995
3.22,224.79999999999993,224.39999999999995
3.222,224.79999999999993,224.39999999999995
3.224,224.79999999999993,224.39999999999995
3.226,224.79999999999993,224.39999999999995
3.228,224.79999999999993,224.39999999999995
3.23,224.79999999999993,224.39999999999995
3.232,224.79999999999993,224.39999999999995
3.234,224.79999999999993,224.39999999999995
3.236,224.79999999999993,224.39999999999995
3.238,224.79999999999993,224.39999999999995
3.24,224.79999999999993,224.39999999999995
3.242,224.79999999999993,224.39999999999995
3.244,224.79999999999993,224.39999999999995
3.246,224.79999999999993,224.39999999999995
3.248,224.79999999999993,224.39999999999995
3.25,224.79999999999993,224.39999999999995
3.2520000000000002,224.79999999999993,224.39999999999995
3.254,224.79999999999993,224.39999999999995
3.2560000000000002,224.79999999999993,224.39999999999995
3.258,224.79999999999993,224.39999999999995
3.2600000000000002,224.79999999999993,224.39999999999995
3.262,224.79999999999993,224.39999999999995
3.2640000000000002,224.79999999999993,224.39999999999995
3.266,224.79999999999993,224.39999999999995
3.2680000000000002,224.79999999999993,224.39999999999995
3.27,224.79999999999993,224.39999999999995
3.2720000000000002,224.79999999999993,224.39999999999995
3.274,224.79999999999993,224.39999999999995
3.2760000000000002,224.79999999999993,224.39999999999995
3.278,224.79999999999993,224.39999999999995
3.2800000000000002,224.79999999999993,224.39999999999995
3.282,224.79999999999993,224.39999999999995
3.2840000000000003,224.79999999999993,224.39999999999995
3.286,224.79999999999993,224.39999999999995
3.2880000000000003,224.79999999999993,224.39999999999995
3.29,224.79999999999993,224.39999999999995
3.2920000000000003,224.79999999999993,224.39999999999995
3.294,224.79999999999993,224.39999999999995
3.2960000000000003,224.79999999999993,224.39999999999995
3.298,224.79999999999993,224.39999999999995
3.3000000000000003,224.79999999999993,224.39999999999995
3.302,224.79999999999993,224.39999999999995
3.3040000000000003,224.79999999999993,224.39999999999995
3.306,224.79999999999993,224.39999999999995
3.3080000000000003,224.79999999999993,224.39999999999995
3.31,224.79999999999993,224.39999999999995
3.3120000000000003,224.79999999999993,224.39999999999995
3.314,224.79999999999993,224.39999999999995
3.3160000000000003,224.79999999999993,224.39999999999995
3.318,224.79999999999993,224.39999999999995
3.3200000000000003,224.79999999999993,224.39999999999995
3.322,224.79999999999993,224.39999999999995
3.3240000000000003,224.79999999999993,224.39999999999995
3.326,224.79999999999993,224.39999999999995
3.3280000000000003,224.79999999999993,224.39999999999995
3.33,224.79999999999993,224.39999999999995
3.332,224.79999999999993,224.39999999999995
3.334,224.79999999999993,224.39999999999995
3.336,224.79999999999993,224.39999999999995
3.338,224.79999999999993,224.39999999999995
3.34,224.79999999999993,224.39999999999995
3.342,224.79999999999993,224.39999999999995
3.344,224.79999999999993,224.39999999999995
3.346,224.79999999999993,224.39999999999995
3.348,224.79999999999993,224.39999999999995
3.35,224.79999999999993,224.39999999999995
3.352,224.79999999999993,224.39999999999995
3.354,224.79999999999993,224.39999999999995
3.356,224.79999999999993,224.39999999999995
3.358,224.79999999999993,224.39999999999995
3.36,224.79999999999993,224.39999999999995
3.362,224.79999999999993,224.39999999999995
3.364,224.79999999999993,224.39999999999995
3.366,224.79999999999993,224.39999999999995
3.368,224.79999999999993,224.39999999999995
3.37,224.79999999999993,224.39999999999995
3.372,224.79999999999993,224.39999999999995
3.374,224.79999999999993,224.39999999999995
3.376,224.79999999999993,224.39999999999995
3.378,224.79999999999993,224.39999999999995
3.38,224.79999999999993,224.39999999999995
3.382,224.79999999999993,224.39999999999995
3.384,224.79999999999993,224.39999999999995
3.386,224.79999999999993,224.39999999999995
3.388,224.79999999999993,224.39999999999995
3.39,224.79999999999993,224.39999999999995
3.392,224.79999999999993,224.39999999999995
3.394,224.79999999999993,224.39999999999995
3.396,194.7999999999999,199.59999999999994
3.398,194.7999999999999,199.59999999999994
3.4,194.7999999999999,199.59999999999994
3.402,194.7999999999999,199.59999999999994
3.404,194.7999999999999,199.59999999999994
3.406,194.7999999999999,199.59999999999994
3.408,194.7999999999999,199.59999999999994
3.41,194.7999999999999,199.59999999999994
3.412,194.7999999999999,199.59999999999994
3.414,194.7999999999999,199.59999999999994
3.416,194.7999999999999,199.59999999999994
3.418,194.7999999999999,199.59999999999994
3.42,194.7999999999999,199.59999999999994
3.422,194.7999999999999,199.59999999999994
3.424,194.7999999999999,199.59999999999994
3.426,194.7999999999999,199.59999999999994
3.428,194.7999999999999,199.59999999999994
3.43,194.7999999999999,199.59999999999994
3.432,194.7999999999999,199.59999999999994
3.434,194.7999999999999,199.59999999999994
3.436,194.7999999999999,199.59999999999994
3.438,194.7999999999999,199.59999999999994
3.44,194.7999999999999,199.59999999999994
3.442,194.7999999999999,199.59999999999994
3.444,194.7999999999999,199.59999999999994
3.446,194.7999999999999,199.59999999999994
3.448,194.7999999999999,199.59999999999994
3.45,194.7999999999999,199.59999999999994
3.452,194.7999999999999,199.59999999999994
3.454,194.7999999999999,199.59999999999994
3.456,194.7999999999999,199.59999999999994
3.458,194.7999999999999,199.59999999999994
3.46,194.7999999999999,199.59999999999994
3.462,194.7999999999999,199.59999999999994
3.464,194.7999999999999,199.59999999999994
3.466,194.7999999999999,199.59999999999994
3.468,194.7999999999999,199.59999999999994
3.47,194.7999999999999,199.59999999999994
3.472,194.7999999999999,199.59999999999994
3.474,194.7999999999999,199.59999999999994
3.476,194.7999999999999,199.59999999999994
3.478,194.7999999999999,199.59999999999994
3.48,194.7999999999999,199.59999999999994
3.482,194.7999999999999,199.59999999999994
3.484,194.7999999999999,199.59999999999994
3.486,194.7999999999999,199.59999999999994
3.488,194.7999999999999,199.59999999999994
3.49,194.7999999999999,199.59999999999994
3.492,194.7999999999999,199.59999999999994
3.494,194.7999999999999,199.59999999999994
3.496,194.7999999999999,199.59999999999994
3.498,194.7999999999999,199.59999999999994
3.5,194.7999999999999,199.59999999999994
3.5020000000000002,194.7999999999999,199.59999999999994
3.504,194.7999999999999,199.59999999999994
3.5060000000000002,194.7999999999999,199.59999999999994
3.508,194.7999999999999,199.59999999999994
3.5100000000000002,194.7999999999999,199.59999999999994
3.512,194.7999999999999,199.59999999999994
3.5140000000000002,194.7999999999999,199.59999999999994
3.516,194.7999999999999,199.59999999999994
3.5180000000000002,194.7999999999999,199.59999999999994
3.52,194.7999999999999,199.59999999999994
3.5220000000000002,194.7999999999999,199.59999999999994
3.524,194.7999999999999,199.59999999999994
3.5260000000000002,194.7999999999999,199.59999999999994
3.528,194.7999999999999,199.59999999999994
3.5300000000000002,194.7999999999999,199.59999999999994
3.532,194.7999999999999,199.59999999999994
3.5340000000000003,194.7999999999999,199.59999999999994
3.536,194.7999999999999,199.59999999999994
3.5380000000000003,194.7999999999999,199.59999999999994
3.54,194.7999999999999,199.59999999999994
3.5420000000000003,194.7999999999999,199.59999999999994
3.544,194.7999999999999,199.59999999999994
3.5460000000000003,194.7999999999999,199.59999999999994
3.548,194.7999999999999,199.59999999999994
3.5500000000000003,194.7999999999999,199.59999999999994
3.552,194.7999999999999,199.59999999999994
3.5540000000000003,194.7999999999999,199.59999999999994
3.556,194.7999999999999,199.59999999999994
3.5580000000000003,194.7999999999999,199.59999999999994
3.56,194.7999999999999,199.59999999999994
3.5620000000000003,194.7999999999999,199.59999999999994
3.564,194.7999999999999,199.59999999999994
3.5660000000000003,194.7999999999999,199.59999999999994
3.568,194.7999999999999,199.59999999999994
3.5700000000000003,194.7999999999999,199.59999999999994
3.572,194.7999999999999,199.59999999999994
3.5740000000000003,194.7999999999999,199.59999999999994
3.576,194.7999999999999,199.59999999999994
3.5780000000000003,194.7999999999999,199.59999999999994
3.58,194.7999999999999,199.59999999999994
3.5820000000000003,194.7999999999999,199.59999999999994
3.584,194.7999999999999,199.59999999999994
3.586,194.7999999999999,199.59999999999994
3.588,194.7999999999999,199.59999999999994
3.59,194.7999999999999,199.59999999999994
3.592,194.7999999999999,199.59999999999994
3.594,194.7999999999999,199.59999999999994
3.596,194.7999999999999,199.59999999999994
3.598,194.7999999999999,199.59999999999994
3.6,194.7999999999999,199.59999999999994
3.602,194.7999999999999,199.59999999999994
3.604,194.7999999999999,199.59999999999994
3.606,194.7999999999999,199.59999999999994
3.608,194.7999999999999,199.59999999999994
3.61,194.7999999999999,199.59999999999994
3.612,194.7999999999999,199.59999999999994
3.614,194.7999999999999,199.59999999999994
3.616,194.7999999999999,199.59999999999994
3.618,194.7999999999999,199.59999999999994
3.62,194.7999999999999,199.59999999999994
3.622,194.7999999999999,199.59999999999994
3.624,194.7999999999999,199.59999999999994
3.626,194.7999999999999,199.59999999999994
3.628,194.7999999999999,199.59999999999994
3.63,194.7999999999999,199.59999999999994
3.632,194.7999999999999,199.59999999999994
3.634,194.7999999999999,199.59999999999994
3.636,194.7999999999999,199.59999999999994
3.638,194.7999999999999,199.59999999999994
3.64,194.7999999999999,199.59999999999994
3.642,194.7999999999999,199.59999999999994
3.644,194.7999999999999,199.59999999999994
3.646,194.7999999999999,199.59999999999994
3.648,194.7999999999999,199.59999999999994
3.65,194.7999999999999,199.59999999999994
3.652,194.7999999999999,199.59999999999994
3.654,194.7999999999999,199.59999999999994
3.656,194.7999999999999,199.59999999999994
3.658,194.7999999999999,199.59999999999994
3.66,194.7999999999999,199.59999999999994
3.662,194.7999999999999,199.59999999999994
3.664,194.7999999999999,199.59999999999994
3.666,194.7999999999999,199.59999999999994
3.668,194.7999999999999,199.59999999999994
3.67,194.7999999999999,199.59999999999994
3.672,194.7999999999999,199.59999999999994
3.674,194.7999999999999,199.59999999999994
3.676,194.7999999999999,199.59999999999994
3.678,194.7999999999999,199.59999999999994
3.68,194.7999999999999,199.59999999999994
3.682,194.7999999999999,199.59999999999994
3.684,194.7999999999999,199.59999999999994
3.686,194.7999999999999,199.59999999999994
3.688,194.7999999999999,199.59999999999994
3.69,194.7999999999999,199.59999999999994
3.692,194.7999999999999,199.59999999999994
3.694,194.7999999999999,199.59999999999994
3.696,194.7999999999999,199.59999999999994
3.698,194.7999999999999,199.59999999999994
3.7,194.7999999999999,199.59999999999994
3.702,194.7999999999999,199.59999999999994
3.704,194.7999999999999,199.59999999999994
3.706,194.7999999999999,199.59999999999994
3.708,194.7999999999999,199.59999999999994
3.71,194.7999999999999,199.59999999999994
3.712,194.7999999999999,199.59999999999994
3.714,194.7999999999999,199.59999999999994
3.716,194.7999999999999,199.59999999999994
3.718,194.7999999999999,199.59999999999994
3.72,194.7999999999999,199.59999999999994
3.722,194.7999999999999,199.59999999999994
3.724,194.7999999999999,199.59999999999994
3.726,194.7999999999999,199.59999999999994
3.728,194.7999999999999,199.59999999999994
3.73,194.7999999999999,199.59999999999994
3.732,194.7999999999999,199.59999999999994
3.734,194.7999999999999,199.59999999999994
3.736,194.7999999999999,199.59999999999994
3.738,194.7999999999999,199.59999999999994
3.74,194.7999999999999,199.59999999999994
3.742,194.7999999999999,199.59999999999994
3.744,194.7999999999999,199.59999999999994
3.746,194.7999999999999,199.59999999999994
3.748,194.7999999999999,199.59999999999994
3.75,194.7999999999999,199.59999999999994
3.7520000000000002,194.7999999999999,199.59999999999994
3.754,194.7999999999999,199.59999999999994
3.7560000000000002,194.7999999999999,199.59999999999994
3.758,194.7999999999999,199.59999999999994
3.7600000000000002,194.7999999999999,199.59999999999994
3.762,194.7999999999999,199.59999999999994
3.7640000000000002,194.7999999999999,199.59999999999994
3.766,194.7999999999999,199.59999999999994
3.7680000000000002,194.7999999999999,199.59999999999994
3.77,194.7999999999999,199.59999999999994
3.7720000000000002,194.7999999999999,199.59999999999994
3.774,194.7999999999999,199.59999999999994
3.7760000000000002,194.7999999999999,199.59999999999994
3.778,194.7999999999999,199.59999999999994
3.7800000000000002,194.7999999999999,199.59999999999994
3.782,194.7999999999999,199.59999999999994
3.7840000000000003,194.7999999999999,199.59999999999994
3.786,194.7999999999999,199.59999999999994
3.7880000000000003,194.7999999999999,199.59999999999994
3.79,194.7999999999999,199.59999999999994
3.7920000000000003,194.7999999999999,199.59999999999994
3.794,194.7999999999999,199.59999999999994
3.7960000000000003,151.19999999999993,149.59999999999994
3.798,151.19999999999993,149.59999999999994
3.8000000000000003,151.19999999999993,149.59999999999994
3.802,151.19999999999993,149.59999999999994
3.8040000000000003,151.19999999999993,149.59999999999994
3.806,151.19999999999993,149.59999999999994
3.8080000000000003,151.19999999999993,149.59999999999994
3.81,151.19999999999993,149.59999999999994
3.8120000000000003,151.19999999999993,149.59999999999994
3.814,151.19999999999993,149.59999999999994
3.8160000000000003,151.19999999999993,149.59999999999994
3.818,151.19999999999993,149.59999999999994
3.8200000000000003,151.19999999999993,149.59999999999994
3.822,151.19999999999993,149.59999999999994
3.8240000000000003,151.19999999999993,149.59999999999994
3.826,151.19999999999993,149.59999999999994
3.8280000000000003,151.19999999999993,149.59999999999994
3.83,151.19999999999993,149.59999999999994
3.8320000000000003,151.19999999999993,149.59999999999994
3.834,151.19999999999993,149.59999999999994
3.8360000000000003,151.19999999999993,149.59999999999994
3.838,151.19999999999993,149.59999999999994
3.84,151.19999999999993,149.59999999999994
3.842,151.19999999999993,149.59999999999994
3.844,151.19999999999993,149.59999999999994
3.846,151.19999999999993,149.59999999999994
3.848,151.19999999999993,149.59999999999994
3.85,151.19999999999993,149.59999999999994
3.852,151.19999999999993,149.59999999999994
3.854,151.19999999999993,149.59999999999994
3.856,151.19999999999993,149.59999999999994
3.858,151.19999999999993,149.59999999999994
3.86,151.19999999999993,149.59999999999994
3.862,151.19999999999993,149.59999999999994
3.864,151.19999999999993,149.59999999999994
3.866,151.19999999999993,149.59999999999994
3.868,151.19999999999993,149.59999999999994
3.87,151.19999999999993,149.59999999999994
3.872,151.19999999999993,149.59999999999994
3.874,151.19999999999993,149.59999999999994
3.876,151.19999999999993,149.59999999999994
3.878,151.19999999999993,149.59999999999994
3.88,151.19999999999993,149.59999999999994
3.882,151.19999999999993,149.59999999999994
3.884,151.19999999999993,149.59999999999994
3.886,151.19999999999993,149.59999999999994
3.888,151.19999999999993,149.59999999999994
3.89,151.19999999999993,149.59999999999994
3.892,151.19999999999993,149.59999999999994
3.894,151.19999999999993,149.59999999999994
3.896,151.19999999999993,149.59999999999994
3.898,151.19999999999993,149.59999999999994
3.9,151.19999999999993,149.59999999999994
3.902,151.19999999999993,149.59999999999994
3.904,151.19999999999993,149.59999999999994
3.906,151.19999999999993,149.59999999999994
3.908,151.19999999999993,149.59999999999994
3.91,151.19999999999993,149.59999999999994
3.912,151.19999999999993,149.59999999999994
3.914,151.19999999999993,149.59999999999994
3.916,151.19999999999993,149.59999999999994
3.918,151.19999999999993,149.59999999999994
3.92,151.19999999999993,149.59999999999994
3.922,151.19999999999993,149.59999999999994
3.924,151.19999999999993,149.59999999999994
3.926,151.19999999999993,149.59999999999994
3.928,151.19999999999993,149.59999999999994
3.93,151.19999999999993,149.59999999999994
3.932,151.19999999999993,149.59999999999994
3.934,151.19999999999993,149.59999999999994
3.936,151.19999999999993,149.59999999999994
3.938,151.19999999999993,149.59999999999994
3.94,151.19999999999993,149.59999999999994
3.942,151.19999999999993,149.59999999999994
3.944,151.19999999999993,149.59999999999994
3.946,151.19999999999993,149.59999999999994
3.948,151.19999999999993,149.59999999999994
3.95,151.19999999999993,149.59999999999994
3.952,151.19999999999993,149.59999999999994
3.954,151.19999999999993,149.59999999999994
3.956,151.19999999999993,149.59999999999994
3.958,151.19999999999993,149.59999999999994
3.96,151.19999999999993,149.59999999999994
3.962,151.19999999999993,149.59999999999994
3.964,151.19999999999993,149.59999999999994
3.966,151.19999999999993,149.59999999999994
3.968,151.19999999999993,149.59999999999994
3.97,151.19999999999993,149.59999999999994
3.972,151.19999999999993,149.59999999999994
3.974,151.19999999999993,149.59999999999994
3.976,151.19999999999993,149.59999999999994
3.978,151.19999999999993,149.59999999999994
3.98,151.19999999999993,149.59999999999994
3.982,151.19999999999993,149.59999999999994
3.984,151.19999999999993,149.59999999999994
3.986,151.19999999999993,149.59999999999994
3.988,151.19999999999993,149.59999999999994
3.99,151.19999999999993,149.59999999999994
3.992,151.19999999999993,149.59999999999994
3.994,151.19999999999993,149.59999999999994
3.996,151.19999999999993,149.59999999999994
3.998,151.19999999999993,149.59999999999994
4.0,151.19999999999993,149.59999999999994
4.002,151.19999999999993,149.59999999999994
4.0040000000000004,151.19999999999993,149.59999999999994
4.006,151.19999999999993,149.59999999999994
4.008,151.19999999999993,149.59999999999994
4.01,151.19999999999993,149.59999999999994
4.0120000000000005,151.19999999999993,149.59999999999994
4.014,151.19999999999993,149.59999999999994
4.016,151.19999999999993,149.59999999999994
4.018,151.19999999999993,149.59999999999994
4.0200000000000005,151.19999999999993,149.59999999999994
4.022,151.19999999999993,149.59999999999994
4.024,151.19999999999993,149.59999999999994
4.026,151.19999999999993,149.59999999999994
4.0280000000000005,151.19999999999993,149.59999999999994
4.03,151.19999999999993,149.59999999999994
4.032,151.19999999999993,149.59999999999994
4.034,151.19999999999993,149.59999999999994
4.0360000000000005,151.19999999999993,149.59999999999994
4.038,151.19999999999993,149.59999999999994
4.04,151.19999999999993,149.59999999999994
4.042,151.19999999999993,149.59999999999994
4.0440000000000005,151.19999999999993,149.59999999999994
4.046,151.19999999999993,149.59999999999994
4.048,151.19999999999993,149.59999999999994
4.05,151.19999999999993,149.59999999999994
4.0520000000000005,151.19999999999993,149.59999999999994
4.054,151.19999999999993,149.59999999999994
4.056,151.19999999999993,149.59999999999994
4.058,151.19999999999993,149.59999999999994
4.0600000000000005,151.19999999999993,149.59999999999994
4.062,151.19999999999993,149.59999999999994
4.064,151.19999999999993,149.59999999999994
4.066,151.19999999999993,149.59999999999994
4.0680000000000005,151.19999999999993,149.59999999999994
4.07,151.19999999999993,149.59999999999994
4.072,151.19999999999993,149.59999999999994
4.074,151.19999999999993,149.59999999999994
4.0760000000000005,151.19999999999993,149.59999999999994
4.078,151.19999999999993,149.59999999999994
4.08,151.19999999999993,149.59999999999994
4.082,151.19999999999993,149.59999999999994
4.0840000000000005,151.19999999999993,149.59999999999994
4.086,151.19999999999993,149.59999999999994
4.088,151.19999999999993,149.59999999999994
4.09,151.19999999999993,149.59999999999994
4.0920000000000005,151.19999999999993,149.59999999999994
4.094,151.19999999999993,149.59999999999994
4.096,151.19999999999993,149.59999999999994
4.098,151.19999999999993,149.59999999999994
4.1,151.19999999999993,149.59999999999994
4.102,151.19999999999993,149.59999999999994
4.104,151.19999999999993,149.59999999999994
4.106,151.19999999999993,149.59999999999994
4.108,151.19999999999993,149.59999999999994
4.11,151.19999999999993,149.59999999999994
4.112,151.19999999999993,149.59999999999994
4.114,151.19999999999993,149.59999999999994
4.116,151.19999999999993,149.59999999999994
4.118,151.19999999999993,149.59999999999994
4.12,151.19999999999993,149.59999999999994
4.122,151.19999999999993,149.59999999999994
4.124,151.19999999999993,149.59999999999994
4.126,151.19999999999993,149.59999999999994
4.128,151.19999999999993,149.59999999999994
4.13,151.19999999999993,149.59999999999994
4.132,151.19999999999993,149.59999999999994
4.134,151.19999999999993,149.59999999999994
4.136,151.19999999999993,149.59999999999994
4.138,151.19999999999993,149.59999999999994
4.14,151.19999999999993,149.59999999999994
4.142,151.19999999999993,149.59999999999994
4.144,151.19999999999993,149.59999999999994
4.146,151.19999999999993,149.59999999999994
4.148,151.19999999999993,149.59999999999994
4.15,151.19999999999993,149.59999999999994
4.152,151.19999999999993,149.59999999999994
4.154,151.19999999999993,149.59999999999994
4.156,151.19999999999993,149.59999999999994
4.158,89.19999999999992,87.19999999999995
4.16,89.19999999999992,87.19999999999995
4.162,89.19999999999992,87.19999999999995
4.164,89.19999999999992,87.19999999999995
4.166,89.19999999999992,87.19999999999995
4.168,89.19999999999992,87.19999999999995
4.17,89.19999999999992,87.19999999999995
